recency_days,frequency,monetary,avg_review_score,avg_installments,avg_freight,avg_items_per_order,state_freq_encoding,credit_card_usage_ratio,avg_delivery_days
126,1,84.45,4.0,1.0,24.55,1.0,0.034090909090909,0.0,15.0
81,1,225.3,5.0,8.0,20.4,1.0,0.0072115384615384,1.0,17.0
130,1,145.5,5.0,1.0,13.51,1.0,0.419320263070263,0.0,11.0
205,1,76.69,2.0,3.0,17.69,1.0,0.0136426073926073,1.0,22.0
123,1,26.45,5.0,1.0,7.55,1.0,0.128798285048285,1.0,4.0
215,1,261.95,5.0,1.0,18.95,1.0,0.0508033633033633,1.0,24.0
412,1,40.19,4.0,1.0,13.5,1.0,0.0367236929736929,1.0,12.0
85,1,43.61,3.0,1.0,13.71,1.0,0.419320263070263,0.0,8.0
145,1,62.03,3.0,6.0,37.04,1.0,0.0136426073926073,1.0,27.0
498,1,126.18,5.0,1.0,34.38,2.0,0.128798285048285,1.0,15.0
115,1,54.04,5.0,2.0,19.04,1.0,0.0136426073926073,1.0,12.0
131,1,145.69,1.0,1.0,15.79,1.0,0.0215721778221778,1.0,4.0
218,1,163.81,5.0,4.0,25.81,1.0,0.0549138361638361,1.0,23.0
318,1,358.5,5.0,8.0,9.7,1.0,0.419320263070263,1.0,5.0
588,1,54.51,4.0,1.0,14.52,1.0,0.419320263070263,0.0,11.0
17,1,97.66,5.0,1.0,27.66,2.0,0.419320263070263,1.0,4.0
252,1,255.42,5.0,5.0,15.43,1.0,0.0215721778221778,1.0,6.0
146,1,82.9,4.0,1.0,23.0,1.0,0.0508033633033633,1.0,13.0
130,1,768.41,5.0,8.0,18.51,1.0,0.0367236929736929,1.0,3.0
376,1,42.77,5.0,1.0,7.78,1.0,0.419320263070263,1.0,5.0
61,1,94.87,1.0,8.0,14.87,1.0,0.419320263070263,1.0,8.0
289,1,335.47,5.0,6.0,10.47,1.0,0.419320263070263,1.0,4.0
126,1,43.28,5.0,1.0,12.79,1.0,0.419320263070263,1.0,4.0
450,1,45.33,4.0,1.0,9.34,1.0,0.419320263070263,1.0,7.0
202,1,36.9,1.0,1.0,14.1,1.0,0.0215721778221778,0.0,19.0
371,1,38.27,5.0,1.0,9.27,1.0,0.419320263070263,0.0,5.0
239,1,162.6,5.0,1.0,13.6,1.0,0.419320263070263,0.0,6.0
414,1,528.68,5.0,5.0,28.78,1.0,0.0136426073926073,1.0,14.0
148,1,91.49,5.0,3.0,18.59,1.0,0.419320263070263,1.0,12.0
83,1,55.98,4.0,5.0,16.08,1.0,0.419320263070263,1.0,5.0
179,1,23.1,4.0,1.0,8.11,1.0,0.419320263070263,1.0,11.0
267,1,159.21,5.0,1.0,20.21,1.0,0.128798285048285,0.0,34.0
38,1,166.14,5.0,3.0,16.15,1.0,0.0508033633033633,1.0,4.0
348,1,133.05,5.0,3.0,33.15,1.0,0.0166916416916416,1.0,22.0
181,1,32.38,5.0,1.0,12.48,1.0,0.419320263070263,1.0,11.0
121,1,145.76,4.0,2.0,37.96,2.0,0.034090909090909,1.0,18.0
213,1,170.81,1.0,4.0,30.82,1.0,0.0549138361638361,1.0,31.0
149,1,19.54,5.0,1.0,7.55,1.0,0.128798285048285,1.0,2.0
356,1,55.53,5.0,5.0,25.63,1.0,0.0549138361638361,1.0,16.0
381,1,112.51,3.0,1.0,42.52,1.0,0.0166916416916416,1.0,22.0
190,1,33.29,5.0,2.0,9.09,1.0,0.0508033633033633,1.0,7.0
359,1,76.17,4.0,1.0,16.18,1.0,0.0508033633033633,0.0,9.0
67,1,673.23,1.0,10.0,23.74,1.0,0.0549138361638361,1.0,57.0
249,1,216.13,5.0,8.0,16.15,1.0,0.0508033633033633,1.0,10.0
300,1,92.57,5.0,1.0,13.57,1.0,0.419320263070263,1.0,10.0
184,1,103.27,4.0,1.0,14.37,1.0,0.419320263070263,0.0,12.0
199,1,85.36,5.0,1.0,34.16,1.0,0.0075445387945387,0.0,21.0
398,1,42.78,5.0,1.0,7.78,1.0,0.419320263070263,1.0,5.0
86,1,330.06,5.0,1.0,72.06,2.0,0.419320263070263,0.0,10.0
27,1,173.68,4.0,1.0,13.78,1.0,0.419320263070263,1.0,6.0
260,1,112.14,5.0,1.0,12.15,1.0,0.128798285048285,1.0,5.0
433,1,113.0,5.0,1.0,33.2,2.0,0.128798285048285,1.0,17.0
164,1,189.56,5.0,1.0,9.56,1.0,0.419320263070263,0.0,4.0
351,1,224.8,4.0,6.0,18.69,1.0,0.1171224608724608,1.0,7.0
36,1,187.28,2.0,4.0,19.28,1.0,0.128798285048285,1.0,5.0
220,1,42.59,5.0,1.0,12.69,1.0,0.419320263070263,1.0,9.0
432,1,46.0,5.0,2.0,14.1,1.0,0.419320263070263,1.0,6.0
76,1,196.26,3.0,10.0,16.36,1.0,0.128798285048285,1.0,17.0
448,1,137.8,5.0,1.0,18.0,1.0,0.419320263070263,0.0,8.0
273,1,104.55,5.0,1.0,17.05,1.0,0.1171224608724608,1.0,10.0
69,2,419.4,5.0,4.5,17.205,1.0,0.419320263070263,1.0,5.5
574,1,27.49,5.0,1.0,14.52,1.0,0.1171224608724608,0.0,12.0
215,1,100.21,5.0,1.0,52.71,1.0,0.0054008491508491,1.0,39.0
107,1,109.75,3.0,1.0,12.75,1.0,0.419320263070263,1.0,7.0
149,1,67.06,5.0,1.0,22.06,1.0,0.128798285048285,1.0,9.0
433,1,384.78,5.0,1.0,27.78,1.0,0.0136426073926073,1.0,14.0
272,1,148.38,1.0,1.0,18.48,1.0,0.034090909090909,1.0,35.0
132,1,24.29,5.0,2.0,7.39,1.0,0.419320263070263,1.0,3.0
231,1,210.56,1.0,3.0,30.76,2.0,0.0367236929736929,1.0,12.0
177,1,143.65,1.0,3.0,18.75,1.0,0.1171224608724608,1.0,35.0
275,1,421.02,5.0,5.0,51.12,1.0,0.419320263070263,1.0,15.0
300,1,55.24,5.0,1.0,9.34,1.0,0.419320263070263,0.0,11.0
370,1,27.38,5.0,1.0,12.48,1.0,0.419320263070263,0.0,11.0
115,1,122.83,5.0,1.0,12.84,1.0,0.1171224608724608,1.0,4.0
357,1,85.16,5.0,4.0,25.26,1.0,0.128798285048285,1.0,11.0
297,1,884.75,5.0,1.0,245.75,1.0,0.0075445387945387,0.0,22.0
76,1,53.35,4.0,1.0,18.35,1.0,0.0549138361638361,1.0,18.0
210,1,378.74,5.0,1.0,80.74,2.0,0.128798285048285,1.0,7.0
273,2,138.16000000000005,2.0,1.0,16.134999999999998,1.0,0.0367236929736929,0.0,13.0
17,1,78.83,5.0,1.0,14.03,1.0,0.419320263070263,0.0,4.0
56,1,143.03,5.0,4.0,30.04,1.0,0.128798285048285,1.0,27.0
74,1,240.53,4.0,4.0,61.53,1.0,0.000801282051282,1.0,13.0
213,1,76.02,5.0,2.0,16.22,2.0,0.419320263070263,1.0,4.0
180,1,187.73,1.0,3.0,12.73,1.0,0.419320263070263,1.0,34.0
192,1,37.77,5.0,1.0,7.78,1.0,0.419320263070263,0.0,4.0
140,1,62.33,4.0,1.0,12.43,1.0,0.419320263070263,1.0,8.0
159,1,1322.97,3.0,8.0,23.97,1.0,0.0367236929736929,1.0,20.0
185,1,134.34,5.0,1.0,14.44,1.0,0.419320263070263,1.0,1.0
540,1,414.18,4.0,4.0,14.19,1.0,0.128798285048285,1.0,5.0
100,1,206.04,1.0,10.0,30.19,2.0,0.419320263070263,1.0,6.0
113,1,45.77,5.0,1.0,12.79,1.0,0.419320263070263,1.0,5.0
371,1,66.89,5.0,6.0,11.89,1.0,0.419320263070263,1.0,5.0
194,1,637.65,5.0,8.0,38.0,1.0,0.0166916416916416,1.0,9.0
30,1,120.81,5.0,5.0,34.91,1.0,0.419320263070263,1.0,6.0
195,3,141.42000000000002,3.6666666666666665,1.3333333333333333,9.94,1.0,0.419320263070263,1.0,5.666666666666667
314,1,607.87,4.0,1.0,18.87,1.0,0.0367236929736929,0.0,13.0
64,2,222.65,3.0,1.5,34.425,1.0,0.0136426073926073,1.0,16.5
454,1,242.24,5.0,3.0,22.34,1.0,0.0054008491508491,1.0,7.0
311,1,76.08,5.0,5.0,16.18,1.0,0.419320263070263,1.0,9.0
260,1,129.2,1.0,8.0,54.4,2.0,0.0166916416916416,1.0,8.0
23,1,46.29,5.0,1.0,18.3,1.0,0.0549138361638361,0.0,8.0
342,1,286.17,4.0,3.0,66.17,1.0,0.419320263070263,1.0,11.0
73,1,79.61,5.0,5.0,19.61,1.0,0.128798285048285,1.0,3.0
208,1,52.85,4.0,2.0,11.85,1.0,0.419320263070263,1.0,24.0
308,1,52.68,5.0,1.0,7.78,1.0,0.419320263070263,1.0,4.0
354,1,63.07,1.0,6.0,13.37,1.0,0.419320263070263,1.0,9.0
182,1,72.68,4.0,2.0,7.78,1.0,0.419320263070263,1.0,2.0
273,2,641.22,3.0,1.0,90.675,2.0,0.034090909090909,0.0,28.0
153,1,1096.41,4.0,10.0,97.41,1.0,0.419320263070263,1.0,9.0
105,1,29.22,5.0,2.0,15.23,1.0,0.0215721778221778,1.0,16.0
178,1,81.67,4.0,1.0,28.77,1.0,0.0136426073926073,1.0,22.0
9,1,91.23,4.0,1.0,8.74,1.0,0.419320263070263,1.0,7.0
37,1,96.69,5.0,1.0,26.79,1.0,0.128798285048285,1.0,7.0
197,1,78.65,5.0,1.0,28.75,1.0,0.0166916416916416,1.0,8.0
35,1,158.77,5.0,7.0,18.78,1.0,0.128798285048285,1.0,5.0
124,1,26.78,5.0,2.0,15.23,1.0,0.128798285048285,1.0,10.0
268,1,189.35,5.0,1.0,9.45,1.0,0.419320263070263,0.0,2.0
186,1,229.5,4.0,3.0,29.8,1.0,0.0098755411255411,1.0,18.0
311,1,54.0,5.0,1.0,15.1,1.0,0.1171224608724608,0.0,21.0
105,1,478.9,5.0,4.0,23.9,1.0,0.0091054778554778,1.0,20.0
84,1,14.29,2.0,1.0,7.39,1.0,0.419320263070263,1.0,5.0
366,1,136.08,4.0,3.0,17.08,1.0,0.0215721778221778,1.0,13.0
204,1,280.56,4.0,1.0,81.56,1.0,0.0049325674325674,0.0,22.0
270,1,304.5,1.0,6.0,26.5,1.0,0.0098755411255411,1.0,33.0
582,1,394.52,1.0,8.0,24.52,1.0,0.034090909090909,1.0,14.0
232,1,99.7,5.0,2.0,19.8,1.0,0.034090909090909,1.0,9.0
192,1,52.47,3.0,4.0,17.97,1.0,0.419320263070263,1.0,4.0
520,1,91.6,5.0,9.0,41.6,2.0,0.034090909090909,1.0,20.0
111,1,125.49,5.0,2.0,38.49,1.0,0.0204274891774891,1.0,14.0
360,1,61.75,5.0,1.0,11.85,1.0,0.419320263070263,1.0,8.0
133,1,149.26,5.0,8.0,31.96,1.0,0.0549138361638361,1.0,11.0
134,1,92.31,5.0,1.0,7.46,1.0,0.419320263070263,1.0,2.0
291,1,99.43,3.0,6.0,9.44,1.0,0.419320263070263,1.0,11.0
431,1,707.19,4.0,1.0,137.37,3.0,0.1171224608724608,0.0,13.0
8,4,419.25,5.0,1.0,13.3875,1.0,0.128798285048285,0.25,4.75
277,1,99.25,5.0,1.0,34.25,1.0,0.0075445387945387,0.0,48.0
35,1,180.21,4.0,3.0,20.31,1.0,0.020302614052614,1.0,5.0
44,1,99.8,5.0,6.0,14.9,1.0,0.419320263070263,1.0,6.0
280,1,101.73,5.0,1.0,11.83,1.0,0.419320263070263,1.0,4.0
188,1,139.52,1.0,2.0,15.62,1.0,0.128798285048285,1.0,44.0
424,1,64.77,4.0,3.0,11.87,1.0,0.419320263070263,1.0,5.0
414,1,77.08,5.0,1.0,15.18,1.0,0.0367236929736929,1.0,20.0
386,1,313.5,5.0,10.0,13.6,1.0,0.419320263070263,1.0,12.0
74,1,129.86,5.0,1.0,19.96,1.0,0.1171224608724608,1.0,4.0
252,1,634.83,4.0,8.0,15.83,1.0,0.419320263070263,1.0,6.0
225,1,118.02,1.0,2.0,29.02,1.0,0.0136426073926073,1.0,110.0
274,2,179.98,5.0,3.0,15.44,1.0,0.1171224608724608,1.0,9.0
279,1,66.01,1.0,1.0,16.11,1.0,0.0367236929736929,0.0,46.0
165,1,272.97,1.0,6.0,38.97,3.0,0.419320263070263,1.0,6.0
9,1,94.74,5.0,3.0,27.75,1.0,0.128798285048285,1.0,9.0
15,1,70.98,5.0,1.0,18.47,1.0,0.0549138361638361,1.0,8.0
102,1,61.79,5.0,3.0,12.79,1.0,0.419320263070263,1.0,12.0
132,1,342.18,4.0,8.0,22.28,1.0,0.419320263070263,1.0,4.0
30,2,100.78,4.5,1.0,22.99,1.0,0.419320263070263,1.0,5.5
267,1,24.88,5.0,1.0,16.79,1.0,0.034090909090909,0.0,14.0
253,1,128.2,5.0,5.0,30.2,2.0,0.419320263070263,1.0,6.0
66,1,68.63,4.0,1.0,19.53,1.0,0.419320263070263,1.0,3.0
447,1,246.78,5.0,1.0,36.79,1.0,0.0035485347985347,0.0,13.0
129,1,48.13,5.0,2.0,18.23,1.0,0.0367236929736929,1.0,12.0
170,1,33.13,5.0,3.0,18.23,1.0,0.020302614052614,1.0,16.0
210,1,21.48,1.0,1.0,7.78,1.0,0.419320263070263,1.0,1.0
22,2,958.13,5.0,5.5,20.115,1.0,0.1171224608724608,1.0,8.5
393,1,75.5,5.0,2.0,23.7,2.0,0.419320263070263,1.0,9.0
184,1,63.62,5.0,1.0,8.72,1.0,0.419320263070263,1.0,3.0
277,1,95.24,2.0,9.0,35.550000000000004,3.0,0.419320263070263,1.0,10.0
39,1,146.48,5.0,6.0,23.58,1.0,0.0035485347985347,1.0,16.0
50,1,223.22,2.0,1.0,73.22,2.0,0.419320263070263,1.0,3.0
63,1,177.29,5.0,3.0,17.39,1.0,0.419320263070263,1.0,7.0
186,1,2091.33,1.0,10.0,711.33,3.0,0.0075445387945387,1.0,39.0
276,1,85.92,5.0,4.0,15.93,1.0,0.0549138361638361,1.0,24.0
136,1,261.96,5.0,1.0,51.97,1.0,0.0091054778554778,1.0,14.0
199,1,304.69,5.0,3.0,39.69,1.0,0.419320263070263,1.0,24.0
322,1,120.39,3.0,3.0,15.49,1.0,0.128798285048285,1.0,11.0
282,1,528.25,1.0,2.0,38.75,1.0,0.0215721778221778,1.0,16.0
109,1,49.22,5.0,1.0,19.32,1.0,0.1171224608724608,1.0,6.0
33,1,107.44,3.0,1.0,9.44,1.0,0.419320263070263,0.0,5.0
155,1,639.6,5.0,8.0,60.6,1.0,0.0054008491508491,1.0,30.0
233,1,41.1,5.0,4.0,15.1,1.0,0.1171224608724608,1.0,9.0
207,1,62.01,5.0,1.0,16.11,1.0,0.0367236929736929,0.0,19.0
195,1,111.32,5.0,1.0,16.42,1.0,0.419320263070263,0.0,17.0
142,1,110.07,5.0,1.0,34.07,1.0,0.0508033633033633,0.0,23.0
363,1,116.94,5.0,8.0,17.94,1.0,0.0367236929736929,1.0,11.0
63,1,92.12,5.0,2.0,27.22,1.0,0.0136426073926073,1.0,13.0
448,1,66.19,5.0,2.0,16.6,1.0,0.128798285048285,1.0,8.0
473,1,51.84,4.0,2.0,11.85,1.0,0.419320263070263,1.0,9.0
253,1,128.04,5.0,9.0,13.14,1.0,0.419320263070263,0.5,8.0
46,1,164.32,1.0,2.0,8.35,1.0,0.419320263070263,1.0,10.0
288,1,53.1,5.0,1.0,15.1,1.0,0.1171224608724608,1.0,10.0
159,1,43.13,5.0,1.0,18.23,1.0,0.128798285048285,1.0,19.0
365,1,286.04,5.0,5.0,46.14,1.0,0.0367236929736929,1.0,7.0
13,1,67.44,5.0,2.0,18.44,1.0,0.0508033633033633,1.0,7.0
158,1,74.41,5.0,1.0,14.51,1.0,0.419320263070263,0.5,9.0
269,1,104.85,2.0,1.0,17.86,1.0,0.0508033633033633,1.0,31.0
289,1,58.49,5.0,2.0,19.59,1.0,0.034090909090909,1.0,27.0
519,1,113.76,4.0,4.0,14.86,1.0,0.0367236929736929,1.0,7.0
24,1,159.68,5.0,6.0,13.68,1.0,0.419320263070263,1.0,5.0
195,1,286.56,5.0,3.0,26.66,1.0,0.0367236929736929,1.0,19.0
481,1,148.24,3.0,1.0,18.34,1.0,0.020302614052614,0.0,16.0
127,2,94.25,5.0,4.0,12.225,1.0,0.419320263070263,1.0,3.0
211,1,139.07,3.0,6.0,17.1,1.0,0.128798285048285,1.0,6.0
385,1,105.78,2.0,1.0,29.33,1.0,0.419320263070263,1.0,9.0
87,1,67.76,5.0,1.0,17.76,2.0,0.419320263070263,1.0,5.0
370,1,68.41,5.0,1.0,13.41,1.0,0.419320263070263,1.0,12.0
10,1,94.15,5.0,1.0,14.15,1.0,0.128798285048285,1.0,5.0
21,1,131.46,5.0,1.0,23.56,1.0,0.128798285048285,1.0,8.0
118,1,121.76,4.0,6.0,11.86,1.0,0.419320263070263,1.0,4.0
247,1,67.53,5.0,1.0,17.63,1.0,0.0215721778221778,0.0,15.0
247,1,79.33,5.0,1.0,9.34,1.0,0.419320263070263,0.0,2.0
454,1,344.12,5.0,1.0,44.13,1.0,0.0098755411255411,0.0,32.0
48,1,136.56,4.0,6.0,17.76,1.0,0.0508033633033633,1.0,7.0
117,1,21.4,4.0,1.0,7.71,1.0,0.020302614052614,0.0,13.0
173,1,89.87,4.0,1.0,22.97,1.0,0.0075445387945387,1.0,11.0
352,1,348.07,3.0,8.0,23.07,1.0,0.0054008491508491,1.0,25.0
375,1,54.05,3.0,1.0,34.15,1.0,0.0075445387945387,0.0,30.0
129,1,173.9,4.0,1.0,17.91,1.0,0.419320263070263,1.0,2.0
459,1,105.28,5.0,4.0,15.38,1.0,0.1171224608724608,1.0,5.0
205,1,76.78,1.0,3.0,7.78,1.0,0.419320263070263,1.0,3.0
14,1,186.1,5.0,5.0,63.11,1.0,0.419320263070263,1.0,8.0
82,1,349.4,5.0,8.0,69.7,3.0,0.1171224608724608,1.0,10.0
9,1,81.95,1.0,2.0,11.98,1.0,0.1171224608724608,1.0,3.0
56,1,71.44,5.0,1.0,11.44,1.0,0.419320263070263,1.0,1.0
362,2,166.29000000000002,5.0,7.0,24.285,1.5,0.1171224608724608,1.0,14.0
464,2,846.12,5.0,15.0,106.065,1.0,0.419320263070263,1.0,19.0
421,1,78.68,5.0,1.0,15.19,1.0,0.128798285048285,0.0,10.0
165,1,123.53,5.0,10.0,23.63,1.0,0.034090909090909,1.0,12.0
425,1,141.23,5.0,5.0,21.33,1.0,0.419320263070263,1.0,16.0
121,1,258.96,5.0,1.0,53.96,1.0,0.419320263070263,0.3333333333333333,11.0
278,1,72.76,1.0,2.0,12.76,1.0,0.419320263070263,1.0,24.0
172,1,44.53,5.0,1.0,15.23,1.0,0.128798285048285,1.0,18.0
184,1,199.9,1.0,4.0,25.9,2.0,0.419320263070263,1.0,15.0
92,1,137.93,3.0,1.0,7.93,1.0,0.128798285048285,0.0,12.0
173,1,182.1,1.0,3.0,22.2,1.0,0.0549138361638361,1.0,32.0
263,1,108.16,5.0,2.0,14.26,1.0,0.419320263070263,1.0,4.0
225,1,913.7,3.0,1.0,26.7,1.0,0.0549138361638361,0.0,6.0
248,1,95.02,4.0,2.0,20.02,1.0,0.128798285048285,1.0,10.0
261,1,126.39,5.0,4.0,16.4,1.0,0.419320263070263,1.0,9.0
432,1,220.04,5.0,10.0,15.04,1.0,0.419320263070263,1.0,3.0
459,1,26.77,4.0,2.0,7.78,1.0,0.419320263070263,1.0,2.0
129,1,137.75,5.0,3.0,17.75,1.0,0.419320263070263,1.0,4.0
349,1,130.26,5.0,1.0,20.26,1.0,0.419320263070263,1.0,12.0
339,1,57.77,5.0,2.0,7.78,1.0,0.419320263070263,1.0,10.0
483,1,77.84,4.0,7.0,20.85,1.0,0.0091054778554778,1.0,13.0
122,1,37.29,4.0,1.0,12.79,1.0,0.419320263070263,1.0,8.0
132,1,214.08,5.0,6.0,21.08,1.0,0.128798285048285,1.0,14.0
244,1,119.29,3.0,3.0,34.39,1.0,0.0508033633033633,1.0,31.0
62,1,132.49,4.0,6.0,13.49,1.0,0.419320263070263,1.0,11.0
393,1,208.88,3.0,1.0,23.88,1.0,0.419320263070263,1.0,1.0
94,1,59.46,5.0,1.0,30.46,1.0,0.0508033633033633,0.0,14.0
471,1,314.7,4.0,10.0,15.7,1.0,0.419320263070263,1.0,6.0
318,1,163.06,5.0,1.0,14.06,1.0,0.0549138361638361,0.0,10.0
92,1,167.88,5.0,2.0,50.89,1.0,0.034090909090909,1.0,35.0
208,1,126.54,5.0,2.0,26.74,2.0,0.419320263070263,1.0,11.0
279,1,129.11,3.0,1.0,24.11,1.0,0.128798285048285,1.0,19.0
25,1,351.18,2.0,6.0,58.81,4.0,0.419320263070263,1.0,5.0
25,1,47.29,5.0,1.0,18.3,1.0,0.0508033633033633,1.0,8.0
107,1,63.23,5.0,5.0,18.23,1.0,0.1171224608724608,1.0,5.0
315,1,134.48,5.0,2.0,15.58,1.0,0.128798285048285,1.0,12.0
398,1,42.77,5.0,2.0,7.78,1.0,0.419320263070263,1.0,2.0
114,1,82.84,5.0,3.0,13.84,1.0,0.419320263070263,1.0,4.0
317,1,141.09,5.0,2.0,26.09,1.0,0.0204274891774891,1.0,17.0
171,1,37.38,4.0,1.0,7.39,1.0,0.419320263070263,1.0,4.0
186,1,64.17,5.0,3.0,8.27,1.0,0.128798285048285,1.0,5.0
17,1,158.74,4.0,4.0,23.75,1.0,0.419320263070263,1.0,4.0
237,1,92.57,3.0,3.0,13.57,1.0,0.419320263070263,1.0,10.0
10,1,127.54,5.0,3.0,13.46,1.0,0.419320263070263,1.0,8.0
316,1,293.46,5.0,5.0,13.46,1.0,0.419320263070263,1.0,6.0
8,1,60.31,5.0,2.0,15.41,1.0,0.020302614052614,1.0,6.0
391,1,139.7,5.0,6.0,35.86,2.0,0.034090909090909,1.0,21.0
147,1,94.61,2.0,4.0,24.71,1.0,0.020302614052614,1.0,23.0
58,1,93.28,4.0,4.0,23.29,1.0,0.0367236929736929,1.0,7.0
302,1,1489.47,4.0,7.0,52.47,1.0,0.0508033633033633,1.0,14.0
405,1,49.1,5.0,1.0,14.1,1.0,0.0204274891774891,1.0,11.0
401,1,183.84,5.0,1.0,38.85,1.0,0.0367236929736929,0.0,23.0
278,1,114.45,1.0,10.0,15.45,1.0,0.128798285048285,1.0,28.0
530,1,216.51,4.0,3.0,16.61,1.0,0.419320263070263,1.0,5.0
213,1,35.0,5.0,1.0,15.1,1.0,0.419320263070263,1.0,4.0
219,1,65.09,5.0,5.0,15.1,1.0,0.1171224608724608,1.0,6.0
525,1,133.98,4.0,10.0,19.08,1.0,0.0367236929736929,1.0,28.0
73,1,47.2,3.0,3.0,18.3,1.0,0.419320263070263,1.0,15.0
355,1,61.5,5.0,1.0,16.6,1.0,0.1171224608724608,0.0,7.0
268,1,186.44,1.0,8.0,46.47,3.0,0.128798285048285,1.0,7.0
95,1,123.79,4.0,3.0,13.89,1.0,0.419320263070263,1.0,10.0
414,1,61.11,5.0,3.0,16.11,1.0,0.128798285048285,1.0,7.0
251,1,2315.83,5.0,1.0,116.83,1.0,0.128798285048285,0.0,19.0
211,2,197.16000000000005,3.5,4.0,11.38,1.0,0.419320263070263,1.0,15.5
36,1,128.88,5.0,1.0,72.92,4.0,0.128798285048285,1.0,5.0
454,1,279.38,5.0,3.0,19.39,1.0,0.0091054778554778,1.0,12.0
180,1,43.59,1.0,1.0,15.1,1.0,0.0072115384615384,0.0,32.0
286,2,307.43,3.0,1.0,15.715,1.0,0.0508033633033633,0.0,20.5
539,1,58.73,5.0,1.0,11.74,1.0,0.419320263070263,1.0,12.0
293,1,95.8,4.0,1.0,16.8,1.0,0.419320263070263,1.0,8.0
65,1,20.29,5.0,1.0,7.39,1.0,0.419320263070263,0.0,3.0
115,1,245.87,5.0,1.0,97.37,1.0,0.419320263070263,0.0,7.0
475,1,73.43,4.0,3.0,13.44,1.0,0.419320263070263,1.0,7.0
188,1,59.0,3.0,1.0,14.1,1.0,0.0204274891774891,0.5,24.0
235,1,702.18,2.0,10.0,77.48,3.0,0.0091054778554778,1.0,22.0
16,1,110.47,4.0,1.0,14.97,1.0,0.0508033633033633,1.0,8.0
150,1,137.04,5.0,3.0,27.04,1.0,0.1171224608724608,1.0,4.0
448,1,196.92,5.0,8.0,17.02,1.0,0.0215721778221778,1.0,7.0
375,1,194.87,5.0,8.0,16.88,1.0,0.419320263070263,1.0,9.0
228,1,89.88,5.0,1.0,19.98,1.0,0.128798285048285,0.0,10.0
307,1,143.11,2.0,4.0,18.12,1.0,0.128798285048285,1.0,11.0
82,1,230.34,5.0,1.0,20.44,1.0,0.0549138361638361,1.0,16.0
317,1,465.39,4.0,4.0,25.4,1.0,0.0041729104229104,1.0,30.0
294,1,64.1,4.0,1.0,15.1,1.0,0.419320263070263,1.0,8.0
81,1,51.05,4.0,1.0,11.15,1.0,0.419320263070263,0.0,8.0
161,1,77.14,5.0,1.0,11.15,1.0,0.419320263070263,0.0,5.0
526,1,1966.91,5.0,10.0,17.01,1.0,0.419320263070263,1.0,2.0
154,1,104.86,3.0,3.0,14.86,1.0,0.0091054778554778,1.0,18.0
149,1,28.13,2.0,1.0,15.23,1.0,0.0549138361638361,1.0,11.0
586,1,63.52,5.0,6.0,14.52,1.0,0.0549138361638361,1.0,12.0
240,1,38.5,5.0,1.0,13.5,1.0,0.0367236929736929,0.0,17.0
308,1,1471.51,5.0,15.0,34.51,1.0,0.1171224608724608,1.0,6.0
192,1,127.1,5.0,1.0,9.2,1.0,0.128798285048285,0.0,11.0
151,1,278.32,5.0,7.0,15.93,1.0,0.419320263070263,1.0,5.0
33,1,243.41,5.0,2.0,63.51,1.0,0.0367236929736929,1.0,10.0
18,1,145.94,5.0,4.0,21.51,1.0,0.419320263070263,1.0,5.0
178,1,85.14,4.0,2.0,15.24,1.0,0.0508033633033633,1.0,8.0
411,1,130.01,5.0,1.0,41.01,1.0,0.1171224608724608,1.0,10.0
436,1,76.46,5.0,1.0,16.86,1.0,0.128798285048285,1.0,14.0
463,1,113.44,5.0,5.0,14.44,1.0,0.128798285048285,1.0,6.0
31,1,394.73,5.0,5.0,25.73,1.0,0.128798285048285,1.0,8.0
291,1,46.69,5.0,1.0,16.79,1.0,0.0091054778554778,0.0,17.0
92,1,197.51,4.0,1.0,8.51,1.0,0.0549138361638361,0.0,7.0
381,1,117.13,5.0,2.0,12.23,1.0,0.419320263070263,1.0,5.0
108,1,876.82,5.0,10.0,17.92,1.0,0.419320263070263,1.0,2.0
194,1,291.43,5.0,5.0,41.53,1.0,0.1171224608724608,1.0,11.0
232,1,128.26,5.0,1.0,8.26,1.0,0.128798285048285,1.0,3.0
181,1,48.27,3.0,1.0,13.37,1.0,0.419320263070263,0.0,19.0
78,1,93.21,5.0,6.0,13.22,1.0,0.419320263070263,1.0,5.0
178,1,34.0,5.0,1.0,14.1,1.0,0.128798285048285,1.0,12.0
595,1,30.86,5.0,1.0,10.96,1.0,0.419320263070263,1.0,6.0
267,1,41.04,4.0,1.0,21.15,1.0,0.0024870962370962,0.0,16.0
397,1,27.69,5.0,1.0,16.79,1.0,0.1171224608724608,1.0,11.0
142,1,45.13,5.0,1.0,15.23,1.0,0.128798285048285,0.0,9.0
8,1,43.17,5.0,4.0,18.27,1.0,0.128798285048285,1.0,7.0
66,1,186.49,5.0,8.0,16.5,1.0,0.419320263070263,1.0,6.0
233,1,408.86,4.0,3.0,36.02,2.0,0.419320263070263,1.0,13.0
65,1,138.87,5.0,2.0,38.97,1.0,0.0136426073926073,1.0,8.0
183,1,37.52,2.0,1.0,17.63,1.0,0.034090909090909,1.0,15.0
136,1,33.7,3.0,1.0,13.71,1.0,0.419320263070263,1.0,4.0
569,1,76.07,5.0,1.0,16.12,1.0,0.0072115384615384,0.0,15.0
106,1,461.65,4.0,5.0,33.65,1.0,0.0091054778554778,1.0,21.0
